CampsiteID,FacilityID,CampsiteName,CampsiteType,TypeOfUse,Loop,CampsiteAccessible,CampsiteLongitude,CampsiteLatitude,CreatedDate,LastUpdatedDate
103968,273333,1,STANDARD NONELECTRIC,Overnight,GOOSENECK LAKE DISPERSED CAMPSITE,FALSE,0,0,2/8/2018,4/12/2019
10048097,10048096,1,MANAGEMENT,Overnight,SHADY,FALSE,0,0,3/25/2020,8/14/2020
94405,250818,Picnic Shelter,GROUP SHELTER NONELECTRIC,Day,Dillon Lake Group Picnic Shelter,TRUE,-82.077067,39.995143,7/17/2014,8/18/2020
103758,272299,B02,STANDARD NONELECTRIC,Overnight,COTTONWOOD CAMPGROUND (CA),FALSE,0,0,2/1/2018,7/20/2020
10048150,10048149,1,STANDARD NONELECTRIC,Overnight,SMITH,FALSE,0,0,3/25/2020,4/24/2020
10050258,10050257,Site 1,STANDARD ELECTRIC,Overnight,,FALSE,0,0,5/4/2020,5/7/2020
10052193,10052192,1,TENT ONLY NONELECTRIC,Overnight,A,FALSE,0,0,5/12/2020,5/28/2020
10056268,10056267,1,STANDARD NONELECTRIC,Overnight,A,FALSE,0,0,6/3/2020,7/7/2020
10038734,10038733,1,STANDARD NONELECTRIC,Overnight,A,FALSE,0,0,12/19/2019,8/21/2020
10040546,10040545,Group Shelter,SHELTER NONELECTRIC,Day,,FALSE,0,0,1/24/2020,1/30/2020
10047053,10047052,1,PICNIC,Day,CARD,FALSE,0,0,3/5/2020,4/21/2020
10048118,10048117,1,PICNIC,Day,SHENOAH,FALSE,0,0,3/25/2020,4/25/2020
95055,251008,D,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Crystal Springs Campground Mid-Sized Group Sites,FALSE,-118.962189,36.743707,12/12/2014,3/23/2020
10040590,10040589,1,CABIN NONELECTRIC,Overnight,N/A,FALSE,-112.584123,46.792449,1/24/2020,3/23/2020
10041305,10041304,1,YES,Overnight,,FALSE,0,0,2/6/2020,7/11/2020
10048074,10048073,1,STANDARD NONELECTRIC,Overnight,PRESTON,FALSE,0,0,3/25/2020,4/23/2020
10053780,10053779,G01,GROUP STANDARD NONELECTRIC,Overnight,Group Area,FALSE,0,0,5/21/2020,7/2/2020
104615,273841,Fuchs House,CABIN ELECTRIC,Overnight,FUCHS HOUSE,FALSE,-90.603631,36.978337,3/22/2018,3/23/2020
104907,273867,4,STANDARD NONELECTRIC,Overnight,Loop 1,FALSE,0,0,3/29/2018,7/14/2020
10001452,10001451,1 - Tent Site,TENT ONLY NONELECTRIC,Overnight,Main Loop,FALSE,-93.345717,36.040823,1/22/2019,9/22/2019
10007180,10007179,Leatherwood Shelter,GROUP STANDARD AREA NONELECTRIC,Day,,FALSE,0,0,6/18/2019,8/4/2020
10040013,10040012,Dogwood,GROUP STANDARD NONELECTRIC,Overnight,A,FALSE,-121.121394,39.414977,1/14/2020,3/23/2020
10047014,10047013,1,STANDARD NONELECTRIC,Overnight,BOTTS,FALSE,0,0,3/5/2020,5/14/2020
10048190,10048189,1,STANDARD NONELECTRIC,Overnight,COTTON,FALSE,0,0,3/25/2020,5/7/2020
10052247,10052246,1,SHELTER ELECTRIC,Overnight,Main,TRUE,0,0,5/12/2020,8/17/2020
104319,273778,F04,WALK TO,Overnight,RUSSELL POND CAMPGROUND,FALSE,-71.651516,44.012931,3/1/2018,3/23/2020
10040566,10040565,1,CABIN NONELECTRIC,Overnight,N/A,FALSE,-112.603544,47.086394,1/24/2020,3/23/2020
10047032,10047031,1,STANDARD NONELECTRIC,Overnight,BUTTR,FALSE,0,0,3/5/2020,4/20/2020
10007763,249308,3,STANDARD NONELECTRIC,Overnight,COATI,FALSE,0,0,7/1/2019,9/18/2019
97403,251741,1,EQUESTRIAN NONELECTRIC,Overnight,FOX CREEK HORSE CAMP,TRUE,-81.503253,36.69814,9/10/2015,6/29/2020
101680,255303,18,STANDARD NONELECTRIC,Overnight,Medicine Campground,FALSE,-121.595214,41.586853,2/23/2017,3/23/2020
654321,256367,Cliffs Group,GROUP HIKE TO,Overnight,Cliffs,FALSE,-86.55676,46.485525,4/4/2018,8/22/2020
103548,272266,73,STANDARD NONELECTRIC,Overnight,SOUTH CAMPGROUND (UT),FALSE,-112.984096,37.202874,1/18/2018,3/23/2020
104582,273816,Camp Ferguson,GROUP STANDARD AREA NONELECTRIC,Overnight,1,FALSE,0,0,3/15/2018,1/23/2019
10048216,10048215,1,STANDARD NONELECTRIC,Overnight,LOOP,FALSE,0,0,3/25/2020,5/7/2020
97433,251757,6,STANDARD NONELECTRIC,Overnight,BACKBONE ROCK CAMPGROUND,TRUE,-81.819162,36.595888,9/10/2015,4/12/2019
102930,272084,T10,STANDARD ELECTRIC,Overnight,Tailwater West,FALSE,-91.530065,41.723118,11/2/2017,8/18/2020
10038981,10038980,R-01,STANDARD ELECTRIC,Overnight,Rattan,FALSE,-95.48395,34.197901,12/19/2019,8/18/2020
10064547,10064546,1,STANDARD ELECTRIC,Overnight,River Run Park,TRUE,0,0,7/14/2020,7/21/2020
10041511,10041510,8,STANDARD ELECTRIC,Overnight,Hitching Post,FALSE,0,0,2/6/2020,3/23/2020
10047985,10047984,1,STANDARD NONELECTRIC,Overnight,LYMAN,FALSE,0,0,3/25/2020,5/1/2020
10056283,10056282,1,STANDARD NONELECTRIC,Overnight,A,FALSE,0,0,6/3/2020,7/8/2020
94777,250874,5,TENT ONLY NONELECTRIC,Overnight,KANZA VIEW PICNIC SHELTER,FALSE,-96.494938,38.687224,10/30/2014,8/18/2020
97054,251564,Day Use Shelter,GROUP SHELTER NONELECTRIC,Day,Tully Lake Picnic Shelter,TRUE,-72.223041,42.643846,5/21/2015,8/18/2020
103393,272244,1,STANDARD NONELECTRIC,Overnight,HORSE CAMP PRIMITIVE CAMPGROUND,FALSE,-122.531113,40.57647,1/11/2018,6/24/2020
104500,273799,4,STANDARD NONELECTRIC,Overnight,GILLETTE CAMPGROUND,FALSE,-117.535609,48.611421,3/8/2018,3/23/2020
10038995,10038994,Reynolds Creek Group Site,GROUP TENT ONLY AREA NONELECTRIC,Overnight,,TRUE,-116.939492,48.55598,12/19/2019,3/23/2020
10048230,10048229,1,MANAGEMENT,Overnight,LWRMEAD,FALSE,0,0,3/25/2020,4/30/2020
10050272,10050271,Overlook Pavillion,GROUP SHELTER ELECTRIC,Day,,FALSE,0,0,5/4/2020,5/11/2020
10053794,10053793,A1,RV ELECTRIC,Overnight,A,FALSE,0,0,5/21/2020,6/3/2020
96590,251467,28,RV ELECTRIC,Overnight,PELICAN POINT LANDING AND CAMPGROUND,FALSE,-98.739315,47.006195,4/16/2015,1/9/2020
96984,251534,59,RV NONELECTRIC,Overnight,A,FALSE,-79.336794,37.576801,5/21/2015,3/23/2020
98310,251783,Playground Shelter,GROUP SHELTER ELECTRIC,Day,Pavilion,TRUE,-81.064224,37.829492,2/4/2016,3/23/2020
10001433,10001432,1,STANDARD NONELECTRIC,Overnight,1,FALSE,-103.572087,43.439502,1/18/2019,9/27/2019
10004933,10004932,1,STANDARD NONELECTRIC,Overnight,Gorge Lake,FALSE,-121.150866,48.716149,4/11/2019,9/29/2019
10029005,10029004,1,BOAT IN,Overnight,,FALSE,-121.000906,37.750811,11/8/2019,8/18/2020
10036880,10036879,PS1,GROUP SHELTER ELECTRIC,Day,,FALSE,0,0,12/3/2019,12/19/2019
10047071,10047070,1,STANDARD NONELECTRIC,Overnight,CHINA,FALSE,0,0,3/5/2020,6/11/2020
10052171,10052170,1,STANDARD ELECTRIC,Overnight,A,FALSE,0,0,5/12/2020,5/28/2020
99977,251938,25,STANDARD NONELECTRIC,Overnight,THUNDER ROCK CAMPGROUND,FALSE,-84.486983,35.076209,12/8/2016,4/12/2019
104249,273375,1,GROUP STANDARD AREA NONELECTRIC,Overnight,GREGORY CREEK GROUP CAMPGROUND,FALSE,-122.36815,40.887972,2/15/2018,7/4/2020
10039858,10039857,1,STANDARD NONELECTRIC,Overnight,Anvil CG,TRUE,-89.059985,45.936851,1/14/2020,3/23/2020
10052651,10052650,1,STANDARD NONELECTRIC,Overnight,Main,FALSE,0,0,5/14/2020,5/20/2020
103114,272185,Lake Side,GROUP SHELTER ELECTRIC,Day,Loyalhanna Lake Pavilions,TRUE,0,0,12/7/2017,1/23/2019
10047896,10047895,1,STANDARD NONELECTRIC,Overnight,HAYDEN,FALSE,0,0,3/25/2020,5/1/2020
10047970,10047969,1,STANDARD NONELECTRIC,Overnight,LILLY,FALSE,0,0,3/25/2020,4/30/2020
10047996,10047995,1,STANDARD NONELECTRIC,Overnight,MAGPIE,FALSE,0,0,3/25/2020,5/14/2020
10048007,10048006,1,STANDARD NONELECTRIC,Overnight,MAPLE,FALSE,0,0,3/25/2020,4/24/2020
10048018,10048017,1,STANDARD NONELECTRIC,Overnight,MAPLE,FALSE,0,0,3/25/2020,4/24/2020
10048029,10048028,1,STANDARD NONELECTRIC,Overnight,MEEKS,FALSE,0,0,3/25/2020,6/20/2020
92004,234643,4,TENT ONLY NONELECTRIC,Overnight,TEJAS PARK,FALSE,-97.82763,30.695606,5/2/2014,4/12/2019
619720,251865,Stockton 1,STANDARD NONELECTRIC,Overnight,Stockton,TRUE,-90.54908,46.913089,4/4/2018,6/6/2020
101259,255134,16A,STANDARD ELECTRIC,Overnight,Lower Loop Sites 14-22 doubles,FALSE,-99.43748,44.041561,1/19/2017,8/18/2020
10005360,261822,1,RV NONELECTRIC,Overnight,A,FALSE,-111.888228,46.739591,4/25/2019,9/27/2019
103722,272276,4,RV NONELECTRIC,Overnight,A,TRUE,-111.805365,46.701112,1/25/2018,2/7/2020
10047081,10047080,1,PICNIC,Day,CHOKE,FALSE,0,0,3/5/2020,4/22/2020
10047906,10047905,1,STANDARD NONELECTRIC,Overnight,HOOP,FALSE,0,0,3/25/2020,6/11/2020
10048128,10048127,24,STANDARD NONELECTRIC,Overnight,SHINGL,FALSE,0,0,3/25/2020,4/30/2020
10048171,10048170,1,STANDARD NONELECTRIC,Overnight,COBBL,FALSE,0,0,3/25/2020,4/22/2020
10052158,10052157,1,TENT ONLY NONELECTRIC,Overnight,A,FALSE,0,0,5/12/2020,6/11/2020
95295,251274,1,STANDARD NONELECTRIC,Overnight,BOOT LAKE CAMPGROUND,FALSE,-88.64518,45.267039,2/25/2015,4/12/2019
98340,251883,B006,EQUESTRIAN NONELECTRIC,Overnight,B,FALSE,-122.096366,43.319312,2/4/2016,3/23/2020
99836,253500,Miller Cabin,CABIN NONELECTRIC,Overnight,MILLER CABIN,TRUE,-111.388856,46.608417,12/8/2016,3/23/2020
10035324,261802,1,STANDARD NONELECTRIC,Overnight,A,TRUE,-111.571469,45.605189,11/18/2019,2/7/2020
583221,250860,Mixons Hammock,STANDARD NONELECTRIC,Overnight,Mixons Hammock,FALSE,-82.381472,30.824028,4/4/2018,7/17/2019
97330,251722,9,STANDARD NONELECTRIC,Overnight,Loop 1,FALSE,-121.865463,43.800319,9/10/2015,8/19/2020
98189,251833,A19,STANDARD ELECTRIC,Overnight,A-Loop,TRUE,-68.061616,44.380157,2/4/2016,3/23/2020
101015,254094,32,STANDARD NONELECTRIC,Overnight,ISLET CAMPGROUND,FALSE,-122.005437,43.750555,12/29/2016,3/23/2020
10008349,261812,"8am-12pm, Red Spring Large Shelter",SHELTER NONELECTRIC,Day,Red Spring Picnic Area,FALSE,-115.419201,36.146266,7/16/2019,2/7/2020
10029013,10029012,1,BOAT IN,Overnight,,FALSE,-120.802642,37.784997,11/8/2019,8/18/2020
10040021,10040020,Long Valley Work Center Group Campground,GROUP STANDARD NONELECTRIC,Overnight,1,TRUE,0,0,1/14/2020,4/9/2020
10047914,10047913,1,STANDARD NONELECTRIC,Overnight,HOOP,FALSE,0,0,3/25/2020,6/11/2020
96163,251445,83,STANDARD NONELECTRIC,Overnight,Loop C,FALSE,0,0,4/9/2015,4/12/2019
615320,251854,08. Bissette Bay,STANDARD NONELECTRIC,Overnight,08. Bissette Bay,TRUE,-80.847107,28.894357,4/4/2018,3/23/2020
98358,251894,8,STANDARD NONELECTRIC,Overnight,ELCG,FALSE,-122.163697,43.311434,2/4/2016,6/29/2020
103012,272091,L08,STANDARD ELECTRIC,Overnight,LINDER POINT CAMPGROUND,FALSE,-91.541001,41.725113,11/9/2017,8/18/2020
10039846,10039845,1,STANDARD NONELECTRIC,Overnight,,FALSE,0,0,1/14/2020,7/20/2020
10048157,10048156,1,STANDARD NONELECTRIC,Overnight,SPRING,FALSE,0,0,3/25/2020,4/24/2020
10053723,10053722,Gums 1,STANDARD ELECTRIC,Overnight,Main Loop,TRUE,0,0,5/21/2020,7/30/2020
10053730,10053729,1,STANDARD ELECTRIC,Overnight,A,FALSE,-93.472103,34.632766,5/21/2020,8/18/2020
104947,233753,WIL-GC,GROUP STANDARD ELECTRIC,Overnight,Wilborn Creek Group camp,FALSE,0,0,4/19/2018,1/2/2020
12862,233804,1,GROUP STANDARD NONELECTRIC,Overnight,LAKE ISABEL,FALSE,-105.06764,37.968023,5/2/2014,3/23/2020
10005589,247602,1,STANDARD NONELECTRIC,Overnight,,FALSE,0,0,5/6/2019,8/18/2020
97582,251763,8,GROUP TENT ONLY AREA NONELECTRIC,Overnight,McMillan Campground,FALSE,-77.250189,39.821436,10/8/2015,3/23/2020
76480,234626,Lower Twilight Group Site,GROUP STANDARD AREA NONELECTRIC,Overnight,LOWER TWILIGHT GROUP SITE,FALSE,-109.824174,32.643155,5/2/2014,3/23/2020
93007,249989,D,GROUP STANDARD AREA NONELECTRIC,Overnight,GROUP,FALSE,-124.405266,42.816093,5/2/2014,4/12/2019
96751,251544,2,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Marsden Tract Group Campsite,FALSE,-77.216404,38.976171,5/21/2015,3/23/2020
97592,251769,Fremont Point Cabin,CABIN NONELECTRIC,Overnight,Forest Road 034,TRUE,-120.834444,42.866667,10/8/2015,3/23/2020
98481,251825,1,CABIN NONELECTRIC,Overnight,JUMPUP CABIN,FALSE,-112.546944,36.585,2/4/2016,8/19/2020
98759,251919,SL08203,GROUP PICNIC AREA,Day,WEST BANK PARK SHELTERS (GA),TRUE,-84.075012,34.168178,3/3/2016,1/23/2019
99739,251981,001 - Host,STANDARD NONELECTRIC,Overnight,WHISKEY SPRINGS CAMPGROUND,FALSE,0,0,12/8/2016,4/12/2019
10046995,10046994,1,STANDARD NONELECTRIC,Overnight,BEAVR,FALSE,0,0,3/5/2020,4/18/2020
10047058,10047057,1,STANDARD NONELECTRIC,Overnight,CHINA,FALSE,0,0,3/5/2020,4/21/2020
10047086,10047085,1,RV NONELECTRIC,Overnight,,TRUE,0,0,3/5/2020,8/15/2020
10048199,10048198,1,STANDARD NONELECTRIC,Overnight,INTAKE,FALSE,0,0,3/25/2020,5/7/2020
76891,233263,22,GROUP TENT ONLY AREA NONELECTRIC,Overnight,BARTOO ISLAND GROUP SITE,FALSE,-116.866381,48.551441,5/2/2014,8/19/2020
91021,233379,B19,STANDARD NONELECTRIC,Overnight,Loop B,FALSE,-77.416817,38.598617,5/2/2014,7/1/2020
30018,233676,L01,OVERNIGHT SHELTER NONELECTRIC,Overnight,SOUT,FALSE,-72.8091,43.161503,5/2/2014,8/18/2020
91132,234771,Diamond Creek Guard Station,CABIN NONELECTRIC,Overnight,Diamond Creek Guard Station,FALSE,-111.200391,42.703158,5/2/2014,3/23/2020
90409,247595,1,CABIN NONELECTRIC,Overnight,OFF COW CAMP CABIN,FALSE,-106.471472,37.489583,5/2/2014,3/23/2020
10007590,249312,1,MANAGEMENT,Overnight,TEDDYBEAR,FALSE,0,0,7/1/2019,11/5/2019
96769,251574,13,STANDARD ELECTRIC,Overnight,HARPETH RIVER BRIDGE CAMPGROUND (TN),TRUE,-87.144694,36.284551,5/21/2015,8/18/2020
97134,251615,GA1,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Bridal Veil Picnic Grounds,FALSE,-120.4825,38.766389,6/25/2015,3/23/2020
98554,251899,1,CABIN NONELECTRIC,Overnight,COPPER BASIN GUARD STATION,FALSE,-113.843056,43.809167,2/11/2016,3/23/2020
100364,251954,3,RV ELECTRIC,Overnight,LOWER TWIN CAMPGROUND (VA),FALSE,0,0,12/8/2016,7/17/2019
102086,261700,NW08,TENT ONLY NONELECTRIC,Overnight,Northwest Quadrant Dispersed Camping,FALSE,0,0,6/8/2017,7/17/2019
10005359,10005358,Somerfield North Recreation Area,SHELTER NONELECTRIC,Day,,FALSE,-79.3937,39.7566,4/25/2019,7/17/2019
10007161,10007160,Spyglass Cabin,CABIN NONELECTRIC,Overnight,,FALSE,-116.196981,47.842073,6/18/2019,3/23/2020
10048161,10048160,1,STANDARD NONELECTRIC,Overnight,UPRMEAD,FALSE,0,0,3/25/2020,5/14/2020
10048194,10048193,1,PICNIC,Day,DEWITT,FALSE,0,0,3/25/2020,4/25/2020
10048258,10048257,1,STANDARD NONELECTRIC,Overnight,LPROVO,FALSE,0,0,3/25/2020,5/26/2020
332,232445,Group Site E002,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Zion Group Sites,FALSE,-112.987818,37.19493,5/2/2014,3/23/2020
798,232456,BG001,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Bay Group Sites,FALSE,-86.103144,45.019323,5/2/2014,3/23/2020
27249,232633,1,GROUP SHELTER ELECTRIC,Day,LONGHORN GROUP SHELT,FALSE,-97.443569,32.647104,5/2/2014,8/18/2020
88041,232887,4,STANDARD NONELECTRIC,Overnight,AREA SHIRTTAIL CREEK,FALSE,-120.785219,39.142041,5/2/2014,3/23/2020
82058,233185,13,STANDARD NONELECTRIC,Overnight,KENOSHA PASS CAMPGROUND,FALSE,-105.761821,39.414444,5/2/2014,3/23/2020
76728,233245,Fish Creek Pavilion,SHELTER ELECTRIC,Day,FISH CREEK PAVILION,TRUE,-116.05949,45.861564,5/2/2014,3/23/2020
80411,233275,1,SHELTER NONELECTRIC,Day,BUCKHORN PAVILION,TRUE,-97.010176,34.436963,5/2/2014,3/23/2020
92017,233375,28,STANDARD NONELECTRIC,Overnight,Chewalla Lake,TRUE,-89.341875,34.73144,5/2/2014,3/23/2020
79237,233891,3,STANDARD NONELECTRIC,Overnight,EASL,FALSE,-121.160933,48.464453,5/2/2014,3/23/2020
57053,234004,46,STANDARD ELECTRIC,Overnight,SYME,FALSE,-95.589229,30.521182,5/2/2014,8/19/2020
46177,234176,SH2,GROUP SHELTER NONELECTRIC,Day,EDWARD MACDOWELL,TRUE,-71.985984,42.895592,5/2/2014,8/18/2020
45711,234605,1,CABIN NONELECTRIC,Overnight,PGS,FALSE,-112.088658,42.764452,5/2/2014,3/23/2020
90879,234646,Area 1,GROUP STANDARD AREA NONELECTRIC,Day,RUJADA DAY USE PICNIC AREA,FALSE,-122.74243,43.706844,5/2/2014,3/23/2020
91109,234748,A100,GROUP SHELTER ELECTRIC,Day,Day Use ,FALSE,-84.779687,36.935499,5/2/2014,8/18/2020
93073,249992,A100,GROUP SHELTER ELECTRIC,Day,Laurel River Lake Picnic Area,TRUE,-84.266657,36.964574,5/2/2014,8/18/2020
92900,249995,White Earth Group Use Campsites,GROUP SHELTER ELECTRIC,Overnight,,TRUE,-111.586478,46.521529,5/2/2014,7/20/2020
94738,250877,C-Road Runner,GROUP SHELTER NONELECTRIC,Overnight,Group Sites,FALSE,-115.381232,36.132205,10/30/2014,9/18/2019
95003,250988,DUP,GROUP PICNIC AREA,Day,LOFERS BEND DAY USE (TX),FALSE,-97.366389,31.877459,12/4/2014,1/23/2019
98361,251874,Bluff IS02,TENT ONLY NONELECTRIC,Overnight,CONGAREE NATIONAL PARK CAMPING,FALSE,-80.81506,33.83235,2/4/2016,8/22/2020
98653,251902,1,GROUP STANDARD AREA NONELECTRIC,Overnight,CRAIG CREEK RECREATION AREA,FALSE,-79.957597,37.612864,2/18/2016,3/23/2020
100150,251963,23,BOAT IN,Overnight,NANCYS BOAT TO SHORE CAMPGROUND (PA),FALSE,0,0,12/8/2016,4/12/2019
10004593,10004592,Hardley Creek Shelter,GROUP SHELTER ELECTRIC,Day,A,FALSE,-85.191762,32.917472,4/2/2019,7/17/2019
10005355,10005354,Brown Shelter,SHELTER ELECTRIC,Day,,TRUE,-83.536787,38.117106,4/25/2019,6/26/2020
10036910,10036909,PS1,GROUP SHELTER ELECTRIC,Day,,FALSE,0,0,12/3/2019,12/19/2019
35011,231848,25,STANDARD NONELECTRIC,Overnight,Center Loop: Sites 017-033,FALSE,-106.491656,41.325169,5/2/2014,3/23/2020
40096,231896,5,STANDARD NONELECTRIC,Overnight,A,FALSE,-111.035468,34.307141,5/2/2014,5/13/2020
19003,231997,25,MANAGEMENT,Overnight,MANAGEMENT SITES,FALSE,-94.105176,47.515335,5/2/2014,3/23/2020
53039,232005,38,STANDARD ELECTRIC,Overnight,LOLE,TRUE,-79.082141,41.40002,5/2/2014,3/23/2020
61010,232136,84,TENT ONLY NONELECTRIC,Overnight,G,FALSE,-119.157134,37.072095,5/2/2014,3/23/2020
68003,232149,8,STANDARD NONELECTRIC,Overnight,NORT,FALSE,-93.57532,47.611169,5/2/2014,5/6/2020
48188,232165,3,MANAGEMENT,Day,FOXT,FALSE,0,0,5/2/2014,4/13/2019
61067,232199,29,STANDARD NONELECTRIC,Overnight,UPPR LOOP,FALSE,-116.927306,48.550243,5/2/2014,5/23/2020
33001,232244,D15,STANDARD NONELECTRIC,Overnight,DEAN GARDNER ,TRUE,-113.475004,37.377596,5/2/2014,3/23/2020
10718,232427,1,STANDARD NONELECTRIC,Overnight,IRON,FALSE,-90.614392,48.067939,5/2/2014,3/23/2020
4801,232496,70,STANDARD NONELECTRIC,Overnight,DRIVE-IN LOOP,FALSE,-116.869438,36.462053,5/2/2014,3/23/2020
77044,232510,F005,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Loop F-Group,FALSE,-121.79802,46.764584,5/2/2014,5/16/2020
18657,232533,1,GROUP SHELTER ELECTRIC,Day,BROY,FALSE,-82.828972,34.515185,5/2/2014,8/18/2020
69225,232551,5,GROUP SHELTER NONELECTRIC,Day,ELIJ,FALSE,-82.189075,33.674573,5/2/2014,8/18/2020
54003,232555,65,STANDARD ELECTRIC,Overnight,CONEROSS,FALSE,-82.892725,34.597358,5/2/2014,8/18/2020
46002,232587,12,STANDARD ELECTRIC,Overnight,FCRE,FALSE,-84.686285,37.071754,5/2/2014,8/18/2020
49012,232600,85,STANDARD ELECTRIC,Overnight,HICKORY CREEK ,FALSE,-97.040562,33.105705,5/2/2014,8/18/2020
37016,232645,22,STANDARD ELECTRIC,Overnight,MOD1,FALSE,-82.222476,33.720123,5/2/2014,8/18/2020
41024,232648,64,TENT ONLY NONELECTRIC,Overnight,MUSTANG NON SITE SPECIFIC,FALSE,0,0,5/2/2014,1/23/2019
20191,232654,8,STANDARD ELECTRIC,Overnight,Obey River Park,FALSE,-85.168704,36.531373,5/2/2014,8/18/2020
14008,232687,54,STANDARD ELECTRIC,Overnight,RROA,FALSE,-82.259209,33.680345,5/2/2014,8/18/2020
72483,232693,R001,GROUP SHELTER ELECTRIC,Day,RRIP,FALSE,-85.632497,36.375742,5/2/2014,8/18/2020
23057,232732,3,STANDARD NONELECTRIC,Overnight,VIOL,FALSE,-93.595591,36.560273,5/2/2014,8/18/2020
87176,232799,3,STANDARD NONELECTRIC,Overnight,AREA MOSS CREEK,FALSE,-121.634483,45.794191,5/2/2014,3/23/2020
89305,232906,9,STANDARD NONELECTRIC,Overnight,AREA BILLY CREEK LOWER,FALSE,-119.2282,37.237678,5/2/2014,5/13/2020
62301,232921,A06,CABIN NONELECTRIC,Overnight,AREA HASSELBORG CREEK CABIN,FALSE,-134.254028,57.663131,5/2/2014,8/15/2020
76289,233122,1,GROUP STANDARD NONELECTRIC,Overnight,BUCK LAKE GROUP CAMPGROUND,FALSE,-81.650648,29.098554,5/2/2014,3/23/2020
86126,233176,A,GROUP STANDARD AREA NONELECTRIC,Overnight,ELIZABETH FURNACE GROUP CAMP,FALSE,-78.319946,38.932296,5/2/2014,3/23/2020
81015,233192,60,STANDARD NONELECTRIC,Overnight,Cinder Hill Campground,FALSE,-121.197395,43.736117,5/2/2014,3/23/2020
76048,233267,13,STANDARD NONELECTRIC,Overnight,BEAUTY CREEK CAMPGROUND,FALSE,-116.665508,47.605592,5/2/2014,8/19/2020
80023,233283,43,STANDARD NONELECTRIC,Overnight,Loop 2,FALSE,-118.810104,34.702187,5/2/2014,3/23/2020
77983,233299,Appalachian Clubhouse,CABIN ELECTRIC,Day,APPALACHIAN CLUBHOUSE,TRUE,-83.581737,35.65406,5/2/2014,3/23/2020
93656,233305,OLALLIE LAKE RESORT GUARD STATION ,CABIN NONELECTRIC,Overnight,Olallie Resort,FALSE,-121.79029,44.814144,5/2/2014,8/19/2020
79709,233321,2,SHELTER NONELECTRIC,Overnight,Adirondack Shelters,FALSE,-77.484445,39.677191,5/2/2014,3/23/2020
82880,233329,Guard Station,CABIN NONELECTRIC,Overnight,Loop A,FALSE,-121.648071,45.399211,5/2/2014,3/23/2020
81073,233339,6,STANDARD NONELECTRIC,Overnight,SLIDE CREEK,FALSE,-122.225263,44.075662,5/2/2014,3/23/2020
90015,233363,16,STANDARD NONELECTRIC,Overnight,ESHOM CAMPGROUND,FALSE,-118.950003,36.687963,5/2/2014,3/23/2020
93119,233366,2,GROUP STANDARD NONELECTRIC,Overnight,MEADOW GROUP CAMPGROUND,FALSE,-118.017778,34.323889,5/2/2014,3/23/2020
90870,233382,Capulin Picnic Shelter,GROUP PICNIC AREA,Day,CAPULIN SPRING PICNIC SITE,TRUE,-106.416161,35.216917,5/2/2014,3/23/2020
91744,233394,Group A,GROUP STANDARD NONELECTRIC,Overnight,PONDEROSA CAMPGROUND (NM),FALSE,-106.356621,35.832867,5/2/2014,5/14/2020
82017,233397,11,STANDARD NONELECTRIC,Overnight,CAVE MOUNTAIN LAKE FAMILY CAMP,FALSE,-79.541394,37.567146,5/2/2014,8/19/2020
79631,233406,1,GROUP STANDARD NONELECTRIC,Overnight,OCHOCO DIVIDE GROUP SITE,FALSE,-120.385754,44.500435,5/2/2014,3/23/2020
75007,233408,B030,STANDARD ELECTRIC,Overnight,B,FALSE,-86.454707,37.620662,5/2/2014,8/18/2020
70003,233417,8,RV ELECTRIC,Overnight,ARLIE MOORE ,FALSE,-93.198849,34.276189,5/2/2014,8/18/2020
39011,233471,A26,STANDARD ELECTRIC,Overnight,A,FALSE,-93.758383,37.669299,5/2/2014,8/18/2020
22269,233496,9,STANDARD ELECTRIC,Overnight,Area 1,FALSE,-88.621631,39.554094,5/2/2014,8/18/2020
58001,233550,20,STANDARD ELECTRIC,Overnight,MEL RIEMAN REC AREA,FALSE,-98.07005,47.034512,5/2/2014,8/18/2020
73004,233608,B-032,STANDARD ELECTRIC,Overnight,B,FALSE,-96.918747,39.078846,5/2/2014,8/18/2020
30015,233616,91,STANDARD NONELECTRIC,Overnight,SBRA,FALSE,-80.037423,36.810341,5/2/2014,8/18/2020
53026,233630,3,STANDARD ELECTRIC,Overnight,SHOUSE FORD ,FALSE,-93.271905,34.289179,5/2/2014,8/18/2020
50073,233633,59,STANDARD ELECTRIC,Overnight,B,FALSE,-85.29208,37.293921,5/2/2014,8/18/2020
53008,233641,5,STANDARD ELECTRIC,Overnight,SLAN,FALSE,-95.05994,35.615768,5/2/2014,8/18/2020
23221,233655,24,STANDARD ELECTRIC,Overnight,NTUL,TRUE,-118.900359,36.081009,5/2/2014,8/18/2020
65032,233807,85,STANDARD NONELECTRIC,Overnight,AREA FOUR JEFFREY,FALSE,0,0,5/2/2014,6/11/2020
84029,233830,33,STANDARD NONELECTRIC,Overnight,AREA OLD SHADY REST CAMPGROUND,FALSE,-118.962504,37.657276,5/2/2014,3/23/2020
